id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,cancellation_policy,amenities
13653016,Stylish 2BR in Lower Roxbury,12243051,Flatbook,,Roxbury,42.33638943,-71.08660455,Entire home/apt,4,1,2,2,229,400,95.00,3,2,8/28/16,1.87,58,75,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
5526514,$155 Special Fresh! City Loft Apt,28662210,Terry,,Roxbury,42.32827182,-71.09443188,Entire home/apt,4,1,0,2,175,,65.00,3,25,8/8/16,1.36,3,335,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
14472812,Handsome 2BR in Lower Roxbury,12243051,Flatbook,,Roxbury,42.33684717,-71.0868307,Entire home/apt,4,1,2,2,169,400,95.00,3,0,,,58,0,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}"
8420883,Outstanding Boston's  Brownstone,20454595,Margarita,,Roxbury,42.3324838,-71.07235984,Private room,3,2,1,3,75,,75.00,3,6,6/21/16,0.6,2,342,flexible,"{Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,""Family/Kid Friendly"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13652639,Chic 3BR in Lower Roxbury,12243051,Flatbook,,Roxbury,42.33565944,-71.0852038,Entire home/apt,6,1,3,3,229,400,95.00,3,3,8/12/16,1.84,58,102,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials,""24-Hour Check-in""}"
69369,Room in Boston off the beaten path,255183,Michelle,,Roxbury,42.32614221,-71.08840448,Private room,2,1,1,1,85,,,3,83,8/7/16,1.29,5,333,strict,"{""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}"
8735827,Brownstone Serene Guest BR/Bath,45824409,Jonathan,,Roxbury,42.32945376,-71.09308986,Private room,2,1,1,1,90,250,20.00,3,31,8/15/16,2.96,3,42,moderate,"{TV,""Wireless Internet"",""Air Conditioning"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
6709682,Private room in Boston,212445,Emma,,Roxbury,42.33720962,-71.08478305,Private room,2,1,1,1,65,300,50.00,3,25,8/16/16,1.66,3,9,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""24-Hour Check-in"",""Laptop Friendly Workspace""}"
7784616,Spacious Furnished Bedroom Near Pru,4644213,Michelle,,Roxbury,42.33656432,-71.08414057,Private room,1,1,1,1,50,,,3,2,8/23/15,0.16,1,4,strict,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Washer,Dryer,""Smoke Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
8734707,Brownstone Cozy Penthouse Suite,45824409,Jonathan,,Roxbury,42.32974333,-71.09185431,Private room,2,1,1,1,90,250,20.00,3,38,9/1/16,3.52,3,66,moderate,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}"
13797162,Sunny Artist Loft In Historic Brownstone,189855,Marla & Coe,,Roxbury,42.3223663,-71.07874135,Entire home/apt,2,1,1,1,150,,,3,6,9/4/16,3.91,1,111,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
163941,$165* SPECIAL* 2 bed ApT! Location!,8229,Terry,,Roxbury,42.32964654,-71.09502742,Entire home/apt,6,1,2,3,225,,75.00,3,138,9/3/16,2.24,6,323,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
11011124,Spacious Room at Piano Factory,265036,Claudia,,Roxbury,42.33929253,-71.08074915,Private room,1,1,1,1,50,,,3,0,,,1,0,flexible,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Doorman,""Elevator in Building"",Heating,Washer,Dryer,Essentials,""Laptop Friendly Workspace""}"
650956,Historic South End - Steps to All,3269854,Christina,,South End,42.34518663,-71.07229518,Entire home/apt,6,1.5,2,3,290,250,,3,35,7/23/16,0.77,1,312,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}"
1044307,[1294-S]Grand Studio - South End,25188,Seamless,,South End,42.34336279,-71.07803854,Entire home/apt,2,1,,1,275,,,3,1,11/10/13,0.03,79,362,super_strict_30,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer}"
7954808,"Luxe 2BR w/ Skyline Views, Gym",12243051,Flatbook,,South End,42.34549103,-71.06242223,Entire home/apt,4,2,2,2,299,400,75.00,3,18,6/29/16,1.67,58,30,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
11687031,Sleek Downtown 1BR by T w/Pool,12243051,Flatbook,,South End,42.34479539,-71.06325926,Entire home/apt,2,1,1,1,269,400,95.00,3,4,7/27/16,0.79,58,29,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7649517,"Luxe 1BR in South End w/ Gym, Pool",12243051,Flatbook,,South End,42.34576674,-71.06318919,Entire home/apt,4,1,1,2,189,400,80.00,3,20,8/26/16,1.58,58,28,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8902304,2BR South End Condo w/Big Windows,12243051,Flatbook,,South End,42.34555988,-71.06337695,Entire home/apt,4,1,2,2,279,400,95.00,3,19,7/17/16,2.17,58,23,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7919500,"Luxe South End 1BR w/ Pool, Gym",12243051,Flatbook,,South End,42.34633991,-71.06438062,Entire home/apt,4,1,1,2,289,400,75.00,3,14,6/30/16,1.22,58,30,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7921131,"Modern 1BR in South End w/Gym, Pool",12243051,Flatbook,,South End,42.34487888,-71.06312885,Entire home/apt,4,1,1,2,229,,80.00,3,17,7/29/16,1.4,58,21,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7634365,Sleek 2BR w/ Expansive Views & Pool,12243051,Flatbook,,South End,42.34485683,-71.0621073,Entire home/apt,4,2,2,2,329,400,100.00,3,29,8/17/16,2.23,58,8,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7358714,Brand New Luxury 1BR in South End,12243051,Flatbook,,South End,42.34538511,-71.06362273,Entire home/apt,4,1,1,2,209,400,95.00,3,1,12/23/15,0.12,58,26,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
2326445,Charming and Bright South End Apt,912631,Gregory,,South End,42.34169589,-71.06889225,Entire home/apt,2,1,0,1,195,250,60.00,3,56,9/1/16,1.8,1,46,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8518665,Upscale 1BR w/ Skyline Views,12243051,Flatbook,,South End,42.34634242,-71.06385899,Entire home/apt,4,1,1,2,169,400,95.00,3,1,10/21/15,0.09,58,13,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
12287958,Copley Vacation Rental on the Park M325 SPECIAL!,32532791,Marie,,South End,42.34382074,-71.07536875,Entire home/apt,2,1,0,1,215,,25.00,3,1,5/2/16,0.23,20,156,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13713143,Verona's  Victorian Charm (# 2)  M314 SPECIAL $155,32532791,Marie,,South End,42.34715258,-71.07190312,Private room,2,1,1,1,170,,25.00,3,0,,,20,16,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
1277618,Idyllic South End Brownstone - 1BR,6953578,Ross,,South End,42.34111124,-71.07029311,Entire home/apt,2,1,1,1,170,200,50.00,3,5,7/27/13,0.13,1,21,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8686165,Stylish South End 1BR by Flatbook,12243051,Flatbook,,South End,42.34632376,-71.06301627,Entire home/apt,4,1,1,2,199,400,95.00,3,14,8/15/16,1.33,58,45,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
4750791,South End St George: by Spare Suite,508268,Richard,,South End,42.33766125,-71.07280868,Entire home/apt,4,1,1,1,239,,,3,16,9/1/16,0.91,12,292,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8846202,South End Brownstone 1bd/1ba,2405780,Erin,,South End,42.346417,-71.07314861,Entire home/apt,2,1,1,1,185,150,75.00,3,11,8/17/16,1.74,1,135,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
5783197,Quiet & Charm in Boston's South End,4552954,Lisa,,South End,42.34289559,-71.07423168,Entire home/apt,5,2,3,4,600,500,,3,35,8/13/16,2.08,3,331,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}"
2372987,New 1 Bed Flat - South End,814298,Brent,,South End,42.3367125,-71.07545754,Entire home/apt,2,1,1,1,164,500,100.00,3,39,8/11/16,1.26,19,304,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
3601030,Luxury South End Apartment ,3689882,Shira,,South End,42.343792,-71.07285899,Entire home/apt,3,1,1,2,250,,95.00,3,77,9/1/16,3.06,1,293,flexible,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
11841986,Bright 2BR in Heart of South End,12243051,Flatbook,,South End,42.34473148,-71.07090818,Entire home/apt,4,1,2,3,229,400,95.00,3,9,7/27/16,2.23,58,79,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
11710680,Bright & beautiful 2BR in best location,7744251,Lisa,,South End,42.3438098,-71.06929087,Entire home/apt,4,1,2,2,229,250,80.00,3,5,6/24/16,1.04,1,26,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}"
11686744,Stylish 1BR in Heart of Boston,12243051,Flatbook,,South End,42.34562568,-71.06321265,Entire home/apt,2,1,1,1,199,400,95.00,3,4,6/18/16,0.77,58,29,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
7645862,Studio 5 South End: by Spare Suite,508268,Richard,,South End,42.34178016,-71.08004974,Entire home/apt,3,1,0,1,239,,,3,1,3/4/16,0.16,12,327,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}"
14821911,Beautiful Apartment in South End,92663980,Fadi,,South End,42.34276161,-71.07469313,Entire home/apt,3,1,1,1,225,,100.00,3,0,,,1,80,flexible,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
9728602,Renovated South End abode (2b/2b),4127253,Jeff,,South End,42.33635726,-71.07444244,Entire home/apt,4,2,2,2,266,,65.00,3,1,5/8/16,0.24,2,56,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
11873789,Cozy Apartment + Porch in South End,44369882,Garrett,,South End,42.34245931,-71.07890448,Entire home/apt,3,1,2,2,280,,80.00,3,8,7/29/16,1.54,1,345,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}"
1252289,South End brownstone private room,1462158,Chris & Claire,,South End,42.33533589,-71.07425652,Private room,2,1,1,1,99,150,,3,78,8/21/16,2,1,122,moderate,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
13378936,Montgomery Place - Apartment-Ette (Room 5),75997654,Kathe & Lisa,,South End,42.34451313,-71.07422169,Entire home/apt,4,1,1,2,170,,50.00,3,4,8/13/16,1.64,4,154,strict,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
9840919,Boston Vacation Rental M373,32532791,Marie,,South End,42.34342895,-71.07400281,Entire home/apt,4,1,1,2,175,,25.00,3,8,7/31/16,1.9,20,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
12426977,Comfortable South End Studio,1399007,Jon,,South End,42.33634779,-71.07665638,Entire home/apt,2,1,0,1,120,,30.00,3,15,8/18/16,3.54,1,67,flexible,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
14933461,Boston Vacation Rentals-2,32532791,Marie,,South End,42.34334139,-71.07223142,Entire home/apt,4,1,1,1,165,,25.00,3,0,,,20,150,strict,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
14304682,"Lovely Roof Top Pad, Nearby to Everything",47283683,Alex,,South End,42.33699528,-71.07436551,Private room,2,1,1,1,149,,20.00,3,0,,,7,314,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
8595650,Historical Southend apartment,14535919,Paul,,South End,42.34364206,-71.07096862,Entire home/apt,4,1,1,1,200,250,100.00,3,38,9/3/16,3.37,1,309,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
